"","Date","male","female","nk"
"62111",20130726,1,0,0
"62112",20130812,1,0,0
"62113",20130809,1,0,0
"62114",20130810,1,0,0
"62115",20130815,1,0,0
"62116",20130812,1,0,0
"62117",20130809,0,1,0
"62118",20130817,0,1,0
"62119",20130814,1,0,0
"62120",20130815,1,0,0
"62121",20130821,1,0,0
"62122",20130803,0,1,0
"62123",20130824,1,0,0
"62124",20130821,1,0,0
"62125",20130825,1,0,0
"62126",20130710,1,0,0
"62127",20130813,1,0,0
"62128",20130715,1,0,0
"62129",20130815,1,0,0
"62130",20130819,1,0,0
"62131",20130805,1,0,0
"62132",20130828,1,0,0
"62133",20130713,1,0,0
"62134",20130824,1,0,0
"62135",20130828,1,0,0
"62136",20130802,1,0,0
"62137",20130803,0,1,0
"62138",20130803,0,1,0
"62139",20130803,0,1,0
"62140",20130803,0,1,0
"62141",20130804,1,0,0
"62142",20130816,1,0,0
"62143",20130804,1,0,0
"62144",20130804,1,0,0
"62145",20130813,0,1,0
"62146",20130809,1,0,0
"62147",20130807,1,0,0
"62148",20130828,1,0,0
"62149",20130812,1,0,0
"62150",20130810,1,0,0
"62151",20130805,1,0,0
"62152",20130809,1,0,0
"62153",20130818,1,0,0
"62154",20130728,1,0,0
"62155",20130825,1,0,0
"62156",20130729,0,1,0
"62157",20130820,1,0,0
"62158",20130810,1,0,0
"62159",20130813,1,0,0
"62160",20130820,1,0,0
"62161",20130820,1,0,0
"62162",20130717,1,0,0
"62163",20130204,0,1,0
"62164",20130813,1,0,0
"62165",20130731,1,0,0
"62166",20130731,1,0,0
"62167",20130802,0,1,0
"62168",20130805,1,0,0
"62169",20130827,1,0,0
"62170",20130827,1,0,0
"62171",20130827,1,0,0
"62172",20130818,1,0,0
"62173",20130828,1,0,0
"62174",20130731,1,0,0
"62175",20130808,1,0,0
"62176",20130829,1,0,0
"62177",20130811,0,1,0
"62178",20130803,1,0,0
"62179",20130819,1,0,0
"62180",20130815,1,0,0
"62181",20130815,1,0,0
"62182",20130823,1,0,0
"62183",20130826,1,0,0
"62184",20130817,1,0,0
"62185",20130728,1,0,0
"62186",20130805,1,0,0
"62187",20130822,1,0,0
"62188",20130826,0,1,0
"62189",20130823,1,0,0
"62190",20130801,0,1,0
"62191",20130801,0,1,0
"62192",20130818,1,0,0
"62193",20130818,1,0,0
"62194",20130822,1,0,0
"62195",20130818,1,0,0
"62196",20130827,1,0,0
"62197",20130731,1,0,0
"62198",20130814,1,0,0
"62199",20130804,1,0,0
"62200",20130826,1,0,0
"62201",20130804,1,0,0
"62202",20130803,1,0,0
"62203",20130819,1,0,0
"62204",20130820,1,0,0
"62205",20130812,1,0,0
"62206",20130815,1,0,0
"62207",20130806,1,0,0
"62208",20130813,1,0,0
"62209",20130804,1,0,0
"62210",20130820,1,0,0
"62211",20130802,1,0,0
"62212",20130805,1,0,0
"62213",20130803,1,0,0
"62214",20130817,1,0,0
"62215",20130821,1,0,0
"62216",20130830,1,0,0
"62217",20130806,1,0,0
"62218",20130826,1,0,0
"62219",20130823,0,1,0
"62220",20130822,1,0,0
"62221",20130630,1,0,0
"62222",20130804,1,0,0
"62223",20130817,1,0,0
"62224",20130811,1,0,0
"62225",20130810,0,1,0
"62226",20130730,0,1,0
"62227",20130810,1,0,0
"62228",20130814,0,1,0
"62229",20130816,1,0,0
"62230",20130730,1,0,0
"62231",20130730,1,0,0
"62232",20130823,1,0,0
"62233",20130825,1,0,0
"62234",20130812,0,1,0
"62235",20130727,0,1,0
"62236",20130807,1,0,0
"62237",20130803,1,0,0
"62238",20130823,1,0,0
"62239",20130805,1,0,0
"62240",20130729,1,0,0
"62241",20130802,1,0,0
"62242",20130821,1,0,0
"62243",20130825,1,0,0
"62244",20130804,1,0,0
"62245",20130802,1,0,0
"62246",20130805,0,1,0
"62247",20130820,1,0,0
"62248",20130817,1,0,0
"62249",20130817,1,0,0
"62250",20130823,1,0,0
"62251",20130815,1,0,0
"62252",20130513,0,1,0
"62253",20130728,1,0,0
"62254",20130821,1,0,0
"62255",20130803,1,0,0
"62256",20130825,1,0,0
"62257",20130808,0,1,0
"62258",20130808,1,0,0
"62259",20130819,1,0,0
"62260",20130816,1,0,0
"62261",20130809,1,0,0
"62262",20130826,1,0,0
"62263",20130730,1,0,0
"62264",20130808,1,0,0
"62265",20130822,1,0,0
"62266",20130805,1,0,0
"62267",20130809,1,0,0
"62268",20130814,0,1,0
"62269",20130814,1,0,0
"62270",20130829,1,0,0
"62271",20130811,1,0,0
"62272",20130825,1,0,0
"62273",20130814,1,0,0
"62274",20130810,0,1,0
"62275",20130808,1,0,0
"62276",20130812,1,0,0
"62277",20130816,1,0,0
"62278",20130814,1,0,0
"62279",20130817,1,0,0
"62280",20130828,1,0,0
"62281",20130802,0,1,0
"62282",20130731,1,0,0
"62283",20130807,1,0,0
"62284",20130731,0,1,0
"62285",20130821,1,0,0
"62286",20130826,1,0,0
"62287",20130813,1,0,0
"62288",20130812,1,0,0
"62289",20130820,1,0,0
"62290",20130707,0,1,0
"62291",20130814,1,0,0
"62292",20130813,1,0,0
"62293",20130806,1,0,0
"62294",20130807,1,0,0
"62295",20130822,1,0,0
"62296",20130801,1,0,0
"62297",20130823,1,0,0
"62298",20130829,1,0,0
"62299",20130812,1,0,0
"62300",20130731,1,0,0
"62301",20130801,1,0,0
"62302",20130810,1,0,0
"62303",20130810,0,1,0
"62304",20130719,1,0,0
"62305",20130821,0,1,0
"62306",20130809,1,0,0
"62307",20130824,1,0,0
"62308",20130820,0,1,0
"62309",20130829,1,0,0
"62310",20130726,0,1,0
"62311",20130811,1,0,0
"62312",20130812,1,0,0
"62313",20130818,1,0,0
"62314",20130828,1,0,0
"62315",20130806,1,0,0
"62316",20130807,1,0,0
"62317",20130814,1,0,0
"62318",20130731,1,0,0
"62319",20130828,1,0,0
"62320",20130829,1,0,0
"62321",20130828,1,0,0
"62322",20130731,1,0,0
"62323",20130812,1,0,0
"62324",20130813,1,0,0
"62325",20130831,1,0,0
"62326",20130826,1,0,0
"62327",20130826,1,0,0
"62328",20130819,1,0,0
"62329",20130817,1,0,0
"62330",20130817,1,0,0
"62331",20130813,1,0,0
"62332",20130817,0,1,0
"62333",20130801,1,0,0
"62334",20130810,1,0,0
"62335",20130802,1,0,0
"62336",20130810,1,0,0
"62337",20130810,1,0,0
"62338",20130731,0,1,0
"62339",20130803,1,0,0
"62340",20130731,1,0,0
"62341",20130824,1,0,0
"62342",20130823,1,0,0
"62343",20130823,1,0,0
"62344",20130824,1,0,0
"62345",20130819,0,1,0
"62346",20130825,1,0,0
"62347",20130801,1,0,0
"62348",20130813,1,0,0
"62349",20130720,1,0,0
"62350",20130815,1,0,0
"62351",20130813,1,0,0
"62352",20130801,1,0,0
"62353",20130825,1,0,0
"62354",20130815,1,0,0
"62355",20130809,1,0,0
"62356",20130815,1,0,0
"62357",20130805,1,0,0
"62358",20130728,1,0,0
"62359",20130730,1,0,0
"62360",20130715,1,0,0
"62361",20130803,1,0,0
"62362",20130816,1,0,0
"62363",20130804,1,0,0
"62364",20130731,1,0,0
"62365",20130810,1,0,0
"62366",20130815,0,1,0
"62367",20130824,1,0,0
"62368",20130810,0,1,0
"62369",20130817,1,0,0
"62370",20130819,1,0,0
"62371",20130821,1,0,0
"62372",20130810,1,0,0
"62373",20130718,0,1,0
"62374",20130730,1,0,0
"62375",20130818,0,1,0
"62376",20130726,1,0,0
"62377",20130825,0,1,0
"62378",20130810,1,0,0
"62379",20130816,1,0,0
"62380",20130808,1,0,0
"62381",20130818,0,1,0
"62382",20130818,1,0,0
"62383",20130727,0,1,0
"62384",20130629,1,0,0
"62385",20130805,0,1,0
"62386",20130808,1,0,0
"62387",20130816,1,0,0
"62388",20130810,0,1,0
"62389",20130820,0,1,0
"62390",20130807,1,0,0
"62391",20130805,1,0,0
"62392",20130828,1,0,0
"62393",20130725,0,1,0
"62394",20130810,0,1,0
"62395",20130810,1,0,0
"62396",20130822,1,0,0
"62397",20130804,1,0,0
"62398",20130814,1,0,0
"62399",20130802,1,0,0
"62400",20130810,0,1,0
"62401",20130815,1,0,0
"62402",20130825,1,0,0
"62403",20130824,1,0,0
"62404",20130817,0,1,0
"62405",20130719,1,0,0
"62406",20130809,0,1,0
"62407",20130804,1,0,0
"62408",20130721,1,0,0
"62409",20130727,1,0,0
"62410",20130820,1,0,0
"62411",20130820,1,0,0
"62412",20130609,1,0,0
"62413",20130817,0,1,0
"62414",20130816,1,0,0
"62415",20130819,1,0,0
"62416",20130817,1,0,0
"62417",20130824,0,1,0
"62418",20130726,1,0,0
"62419",20130816,1,0,0
"62420",20130805,1,0,0
"62421",20130802,1,0,0
"62422",20130822,1,0,0
"62423",20130818,1,0,0
"62424",20130808,0,1,0
"62425",20130812,0,1,0
"62426",20130525,0,1,0
"62427",20130816,1,0,0
"62428",20130822,1,0,0
"62429",20130815,1,0,0
"62430",20130817,1,0,0
"62431",20130910,1,0,0
"62432",20130903,1,0,0
"62433",20130927,1,0,0
"62434",20130913,1,0,0
"62435",20130915,1,0,0
"62436",20130901,1,0,0
"62437",20130901,0,1,0
"62438",20130910,1,0,0
"62439",20130911,1,0,0
"62440",20130930,1,0,0
"62441",20130917,0,1,0
"62442",20130913,1,0,0
"62443",20130913,1,0,0
"62444",20130911,1,0,0
"62445",20130702,1,0,0
"62446",20130831,0,1,0
"62447",20130831,1,0,0
"62448",20130831,1,0,0
"62449",20130815,1,0,0
"62450",20130806,0,1,0
"62451",20130913,1,0,0
"62452",20130831,1,0,0
"62453",20130819,1,0,0
"62454",20130903,1,0,0
"62455",20130819,1,0,0
"62456",20130827,1,0,0
"62457",20130827,0,1,0
"62458",20130911,1,0,0
"62459",20130831,1,0,0
"62460",20130917,1,0,0
"62461",20130102,1,0,0
"62462",20130924,1,0,0
"62463",20130901,1,0,0
"62464",20130909,0,1,0
"62465",20130921,1,0,0
"62466",20130901,1,0,0
"62467",20130913,1,0,0
"62468",20130923,1,0,0
"62469",20130908,1,0,0
"62470",20130901,1,0,0
"62471",20130921,1,0,0
"62472",20130831,1,0,0
"62473",20130905,1,0,0
"62474",20130902,1,0,0
"62475",20130825,1,0,0
"62476",20130905,1,0,0
"62477",20130904,1,0,0
"62478",20130919,1,0,0
"62479",20130916,0,1,0
"62480",20130911,1,0,0
"62481",20130901,1,0,0
"62482",20130914,0,1,0
"62483",20130902,1,0,0
"62484",20130930,0,1,0
"62485",20130927,1,0,0
"62486",20130901,1,0,0
"62487",20130913,1,0,0
"62488",20130915,1,0,0
"62489",20130927,0,1,0
"62490",20130831,1,0,0
"62491",20130914,1,0,0
"62492",20130929,1,0,0
"62493",20130927,1,0,0
"62494",20130917,0,1,0
"62495",20130901,1,0,0
"62496",20130906,1,0,0
"62497",20130903,1,0,0
"62498",20130917,1,0,0
"62499",20130828,1,0,0
"62500",20130910,1,0,0
"62501",20130917,1,0,0
"62502",20130928,1,0,0
"62503",20130928,1,0,0
"62504",20130915,1,0,0
"62505",20130903,1,0,0
"62506",20130918,1,0,0
"62507",20130916,0,1,0
"62508",20130923,1,0,0
"62509",20130911,1,0,0
"62510",20130818,0,1,0
"62511",20130904,1,0,0
"62512",20130901,0,1,0
"62513",20130824,1,0,0
"62514",20130820,1,0,0
"62515",20130905,1,0,0
"62516",20130830,1,0,0
"62517",20130919,1,0,0
"62518",20130916,1,0,0
"62519",20130922,0,1,0
"62520",20130923,1,0,0
"62521",20130920,0,1,0
"62522",20130923,0,1,0
"62523",20130922,1,0,0
"62524",20130921,1,0,0
"62525",20130922,1,0,0
"62526",20130922,1,0,0
"62527",20130903,1,0,0
"62528",20130927,0,1,0
"62529",20130907,1,0,0
"62530",20130903,1,0,0
"62531",20130904,1,0,0
"62532",20130907,0,1,0
"62533",20130905,1,0,0
"62534",20130910,1,0,0
"62535",20130913,0,1,0
"62536",20130904,1,0,0
"62537",20130826,1,0,0
"62538",20130831,0,1,0
"62539",20130901,0,1,0
"62540",20130903,1,0,0
"62541",20130915,1,0,0
"62542",20130913,1,0,0
"62543",20130915,1,0,0
"62544",20130921,1,0,0
"62545",20130731,1,0,0
"62546",20130919,1,0,0
"62547",20130911,1,0,0
"62548",20130903,0,1,0
"62549",20130913,0,1,0
"62550",20130911,1,0,0
"62551",20130902,1,0,0
"62552",20130904,1,0,0
"62553",20130903,1,0,0
"62554",20130921,1,0,0
"62555",20130922,0,1,0
"62556",20130924,1,0,0
"62557",20130911,1,0,0
"62558",20130903,1,0,0
"62559",20130918,1,0,0
"62560",20130903,1,0,0
"62561",20130911,1,0,0
"62562",20130928,1,0,0
"62563",20130922,1,0,0
"62564",20130921,1,0,0
"62565",20130918,1,0,0
"62566",20130910,1,0,0
"62567",20130907,1,0,0
"62568",20130830,1,0,0
"62569",20130922,1,0,0
"62570",20130903,0,1,0
"62571",20130907,1,0,0
"62572",20130924,1,0,0
"62573",20130907,1,0,0
"62574",20130923,1,0,0
"62575",20130901,1,0,0
"62576",20130331,1,0,0
"62577",20130907,1,0,0
"62578",20130902,1,0,0
"62579",20130925,1,0,0
"62580",20130920,1,0,0
"62581",20130904,1,0,0
"62582",20130917,1,0,0
"62583",20130907,0,1,0
"62584",20130913,1,0,0
"62585",20130908,0,1,0
"62586",20130908,1,0,0
"62587",20130903,1,0,0
"62588",20130930,1,0,0
"62589",20130929,1,0,0
"62590",20130906,1,0,0
"62591",20130928,1,0,0
"62592",20130702,1,0,0
"62593",20130831,1,0,0
"62594",20130911,1,0,0
"62595",20130911,0,1,0
"62596",20130719,1,0,0
"62597",20130908,1,0,0
"62598",20130817,1,0,0
"62599",20130906,0,1,0
"62600",20130902,1,0,0
"62601",20130829,0,1,0
"62602",20130630,1,0,0
"62603",20130827,1,0,0
"62604",20130911,1,0,0
"62605",20130918,1,0,0
"62606",20130918,1,0,0
"62607",20130831,1,0,0
"62608",20130830,0,1,0
"62609",20130908,0,1,0
"62610",20130924,1,0,0
"62611",20130925,1,0,0
"62612",20130918,1,0,0
"62613",20130614,0,1,0
"62614",20130804,1,0,0
"62615",20130902,1,0,0
"62616",20130830,0,1,0
"62617",20130830,1,0,0
"62618",20130924,0,1,0
"62619",20130916,0,1,0
"62620",20130911,1,0,0
"62621",20130903,1,0,0
"62622",20130906,1,0,0
"62623",20130829,1,0,0
"62624",20130909,1,0,0
"62625",20130905,1,0,0
"62626",20130919,1,0,0
"62627",20130830,0,1,0
"62628",20130920,1,0,0
"62629",20130918,1,0,0
"62630",20130925,1,0,0
"62631",20130914,0,1,0
"62632",20130907,1,0,0
"62633",20130909,1,0,0
"62634",20130908,1,0,0
"62635",20130906,0,1,0
"62636",20130831,1,0,0
"62637",20130826,0,1,0
"62638",20130901,1,0,0
"62639",20130923,1,0,0
"62640",20130919,1,0,0
"62641",20130831,0,1,0
"62642",20130908,1,0,0
"62643",20130831,1,0,0
"62644",20130924,1,0,0
"62645",20130930,1,0,0
"62646",20130903,1,0,0
"62647",20130930,1,0,0
"62648",20130928,0,1,0
"62649",20130910,1,0,0
"62650",20130926,0,1,0
"62651",20130902,1,0,0
"62652",20130911,1,0,0
"62653",20130929,1,0,0
"62654",20130925,1,0,0
"62655",20130913,0,1,0
"62656",20130903,1,0,0
"62657",20130906,1,0,0
"62658",20130920,0,1,0
"62659",20130904,1,0,0
"62660",20130911,1,0,0
"62661",20130911,1,0,0
"62662",20130916,0,1,0
"62663",20130920,1,0,0
"62664",20130920,1,0,0
"62665",20130930,1,0,0
"62666",20130915,1,0,0
"62667",20130923,1,0,0
"62668",20130912,1,0,0
"62669",20130914,1,0,0
"62670",20130923,0,1,0
"62671",20130911,1,0,0
"62672",20130919,1,0,0
"62673",20130915,1,0,0
"62674",20130904,1,0,0
"62675",20130927,1,0,0
"62676",20130906,1,0,0
"62677",20130912,1,0,0
"62678",20130924,1,0,0
"62679",20130926,1,0,0
"62680",20130921,0,1,0
"62681",20130919,1,0,0
"62682",20130905,1,0,0
"62683",20130905,0,1,0
"62684",20130910,1,0,0
"62685",20130901,0,1,0
"62686",20130915,1,0,0
"62687",20130828,1,0,0
"62688",20130903,0,1,0
"62689",20130903,0,1,0
"62690",20130916,1,0,0
"62691",20130823,1,0,0
"62692",20130904,1,0,0
"62693",20130902,1,0,0
"62694",20130909,1,0,0
"62695",20130904,1,0,0
"62696",20130921,1,0,0
"62697",20130920,1,0,0
"62698",20130903,1,0,0
"62699",20130914,0,1,0
"62700",20130830,1,0,0
"62701",20130909,1,0,0
"62702",20130930,1,0,0
"62703",20130910,1,0,0
"62704",20130920,0,1,0
"62705",20130912,0,1,0
"62706",20130919,1,0,0
"62707",20130922,1,0,0
"62708",20130914,1,0,0
"62709",20130830,1,0,0
"62710",20130907,1,0,0
"62711",20130913,0,1,0
"62712",20130912,1,0,0
"62713",20130903,1,0,0
"62714",20130829,0,1,0
"62715",20130927,1,0,0
"62716",20130925,1,0,0
"62717",20130913,1,0,0
"62718",20130829,0,1,0
"62719",20130920,1,0,0
"62720",20130916,1,0,0
"62721",20130917,0,1,0
"62722",20130911,1,0,0
"62723",20130922,1,0,0
"62724",20130909,1,0,0
"62725",20130909,1,0,0
"62726",20130818,1,0,0
"62727",20130831,1,0,0
"62728",20130825,1,0,0
"62729",20130905,0,1,0
"62730",20130918,1,0,0
"62731",20130929,1,0,0
"62732",20130830,1,0,0
"62733",20130918,1,0,0
"62734",20130903,1,0,0
"62735",20130928,1,0,0
"62736",20130902,1,0,0
"62737",20130906,1,0,0
"62738",20130921,0,1,0
"62739",20130922,1,0,0
"62740",20130909,1,0,0
"62741",20130913,1,0,0
"62742",20130911,1,0,0
"62743",20130920,1,0,0
"62744",20130923,1,0,0
"62745",20130910,1,0,0
"62746",20130922,1,0,0
"62747",20130921,1,0,0
"62748",20130828,1,0,0
"62749",20130926,1,0,0
"62750",20130921,1,0,0
"62751",20130913,1,0,0
"62752",20130924,1,0,0
"62753",20130911,1,0,0
"62754",20130831,1,0,0
"62755",20130912,1,0,0
"62756",20130917,0,1,0
"62757",20130829,1,0,0
"62758",20130908,0,1,0
"62759",20130910,1,0,0
"62760",20130830,1,0,0
"62761",20130917,1,0,0
"62762",20130925,1,0,0
"62763",20130917,1,0,0
"62764",20130912,1,0,0
"62765",20130913,0,1,0
"62766",20130906,1,0,0
"62767",20130905,1,0,0
"62768",20130922,1,0,0
"62769",20130915,0,1,0
"62770",20130927,1,0,0
"62771",20130903,1,0,0
"62772",20130921,1,0,0
"62773",20130904,1,0,0
"62774",20130910,0,1,0
"62775",20130913,1,0,0
"62776",20130826,1,0,0
"62777",20130915,0,1,0
"62778",20130904,0,1,0
"62779",20130918,1,0,0
"62780",20130902,1,0,0
"62781",20130828,1,0,0
"62782",20130917,1,0,0
"62783",20130907,1,0,0
"62784",20130908,0,1,0
"62785",20130926,1,0,0
"62786",20130915,1,0,0
"62787",20130914,0,1,0
"62788",20130905,1,0,0
"62789",20130910,1,0,0
"62790",20130829,1,0,0
"62791",20130905,1,0,0
"62792",20130916,1,0,0
"62793",20130920,1,0,0
"62794",20130920,1,0,0
"62795",20130903,0,1,0
"62796",20130907,1,0,0
"62797",20130920,1,0,0
"62798",20130905,1,0,0
"62799",20130913,1,0,0
"62800",20130914,1,0,0
"62801",20130929,1,0,0
"62802",20130907,1,0,0
"62803",20130921,1,0,0
"62804",20130914,1,0,0
"62805",20130924,1,0,0
"62806",20130901,1,0,0
"62807",20130908,0,1,0
"62808",20130819,0,1,0
"62809",20130830,1,0,0
"62810",20130920,1,0,0
"62811",20130916,1,0,0
"62812",20130831,1,0,0
"62813",20130914,0,1,0
"62814",20130829,0,1,0
"62815",20130827,1,0,0
"62816",20130918,1,0,0
"62817",20130907,0,1,0
"62818",20130903,1,0,0
"62819",20130916,1,0,0
"62820",20130831,1,0,0
"62821",20130924,0,1,0
"62822",20130914,1,0,0
"62823",20130907,1,0,0
"62824",20130909,1,0,0
"62825",20130826,1,0,0
"62826",20130920,1,0,0
"62827",20130914,1,0,0
"62828",20130914,1,0,0
"62829",20130909,0,1,0
"62830",20130909,1,0,0
"62831",20130909,1,0,0
"62832",20130923,1,0,0
"62833",20130911,1,0,0
"62834",20130907,1,0,0
"62835",20130911,1,0,0
"62836",20130913,0,1,0
"62837",20130916,0,1,0
"62838",20130901,1,0,0
"62839",20130904,1,0,0
"62840",20130917,1,0,0
"62841",20130919,1,0,0
"62842",20130929,1,0,0
"62843",20130927,0,1,0
"62844",20130830,1,0,0
"62845",20130918,1,0,0
"62846",20130828,1,0,0
"62847",20130913,1,0,0
"62848",20130921,1,0,0
"62849",20130902,1,0,0
"62850",20130911,1,0,0
"62851",20130830,1,0,0
"62852",20130817,1,0,0
"62853",20130926,0,1,0
"62854",20130902,1,0,0
"62855",20130905,0,1,0
"62856",20130908,1,0,0
"62857",20130909,1,0,0
"62858",20130919,1,0,0
"62859",20130927,1,0,0
"62860",20130922,1,0,0
"62861",20130902,1,0,0
"62862",20130925,1,0,0
"62863",20130917,1,0,0
"62864",20130829,1,0,0
"62865",20130825,1,0,0
"62866",20130917,1,0,0
"62867",20130906,1,0,0
"62868",20130917,1,0,0
"62869",20130920,1,0,0
"62870",20130904,0,1,0
"62871",20130902,1,0,0
"62872",20130820,1,0,0
"62873",20130903,1,0,0
"62874",20130915,1,0,0
"62875",20130922,1,0,0
"62876",20130831,1,0,0
"62877",20130804,1,0,0
"62878",20130926,1,0,0
"62879",20130916,0,1,0
"62880",20130922,1,0,0
"62881",20130914,0,1,0
"62882",20130905,1,0,0
"62883",20130913,1,0,0
"62884",20130830,1,0,0
"62885",20130914,1,0,0
"62886",20130923,1,0,0
"62887",20130825,1,0,0
"62888",20130826,0,1,0
"62889",20130827,1,0,0
"62890",20130906,1,0,0
"62891",20130917,1,0,0
"62892",20130826,0,1,0
"62893",20130907,1,0,0
"62894",20130912,1,0,0
"62895",20130927,1,0,0
"62896",20130718,1,0,0
"62897",20130901,1,0,0
"62898",20130908,0,1,0
"62899",20130918,0,1,0
"62900",20130810,1,0,0
"62901",20130906,1,0,0
"62902",20130901,1,0,0
"62903",20130831,1,0,0
"62904",20130902,1,0,0
"62905",20130908,1,0,0
"62906",20130821,1,0,0
"62907",20130912,1,0,0
"62908",20130912,1,0,0
"62909",20130924,1,0,0
"62910",20130920,1,0,0
"62911",20130919,0,1,0
"62912",20130909,1,0,0
"62913",20130823,1,0,0
"62914",20130905,1,0,0
"62915",20130927,1,0,0
"62916",20130924,1,0,0
"62917",20130920,1,0,0
"62918",20130905,0,1,0
"62919",20130912,1,0,0
"62920",20130923,1,0,0
"62921",20130918,1,0,0
"62922",20130901,0,1,0
"62923",20130905,0,1,0
"62924",20130819,1,0,0
"62925",20130113,1,0,0
"62926",20130909,1,0,0
"62927",20130926,1,0,0
"62928",20130904,1,0,0
"62929",20130627,1,0,0
"62930",20130925,0,1,0
"62931",20130906,1,0,0
"62932",20130908,1,0,0
"62933",20130928,1,0,0
"62934",20130927,1,0,0
"62935",20130927,1,0,0
"62936",20130908,1,0,0
"62937",20130923,1,0,0
"62938",20130928,1,0,0
"62939",20130831,1,0,0
"62940",20130928,0,1,0
"62941",20130925,0,1,0
"62942",20130905,1,0,0
"62943",20130615,0,1,0
"62944",20130617,0,1,0
"62945",20130617,1,0,0
"62946",20130617,1,0,0
"62947",20130617,1,0,0
"62948",20130617,0,1,0
"62949",20131122,0,1,0
"62950",20131015,1,0,0
"62951",20131017,1,0,0
"62952",20131013,1,0,0
"62953",20131008,1,0,0
"62954",20131006,1,0,0
"62955",20131027,0,1,0
"62956",20131222,1,0,0
"62957",20131221,0,1,0
"62958",20131004,1,0,0
"62959",20131028,1,0,0
"62960",20131012,1,0,0
"62961",20131014,1,0,0
"62962",20131027,1,0,0
"62963",20131013,1,0,0
"62964",20131016,1,0,0
"62965",20131227,1,0,0
"62966",20131227,1,0,0
"62967",20131226,1,0,0
"62968",20130522,1,0,0
"62969",20131013,1,0,0
"62970",20131020,1,0,0
"62971",20131029,0,1,0
"62972",20130921,1,0,0
"62973",20131019,1,0,0
"62974",20131217,1,0,0
"62975",20131209,1,0,0
"62976",20131128,0,1,0
"62977",20131201,1,0,0
"62978",20131212,1,0,0
"62979",20131218,1,0,0
"62980",20131212,1,0,0
"62981",20131123,1,0,0
"62982",20131214,1,0,0
"62983",20131225,0,1,0
"62984",20131215,0,1,0
"62985",20131123,1,0,0
"62986",20131206,1,0,0
"62987",20131225,1,0,0
"62988",20131124,1,0,0
"62989",20131205,1,0,0
"62990",20131116,1,0,0
"62991",20131104,1,0,0
"62992",20131103,1,0,0
"62993",20131116,1,0,0
"62994",20131118,1,0,0
"62995",20131222,1,0,0
"62996",20131204,1,0,0
"62997",20131210,1,0,0
"62998",20131211,1,0,0
"62999",20131222,1,0,0
"63000",20131201,1,0,0
"63001",20131130,1,0,0
"63002",20131130,0,1,0
"63003",20131219,1,0,0
"63004",20131112,1,0,0
"63005",20131211,1,0,0
"63006",20131113,1,0,0
"63007",20131031,1,0,0
"63008",20131123,1,0,0
"63009",20131220,1,0,0
"63010",20131223,1,0,0
"63011",20131129,1,0,0
"63012",20131223,1,0,0
"63013",20131205,1,0,0
"63014",20131210,0,1,0
"63015",20131126,1,0,0
"63016",20131207,1,0,0
"63017",20131224,1,0,0
"63018",20131219,1,0,0
"63019",20131224,1,0,0
"63020",20131224,1,0,0
"63021",20131224,0,1,0
"63022",20131208,1,0,0
"63023",20131109,1,0,0
"63024",20131220,1,0,0
"63025",20131218,0,1,0
"63026",20131208,1,0,0
"63027",20131203,1,0,0
"63028",20131206,1,0,0
"63029",20131115,1,0,0
"63030",20131216,1,0,0
"63031",20131115,1,0,0
"63032",20131109,1,0,0
"63033",20131109,0,1,0
"63034",20131210,1,0,0
"63035",20131215,1,0,0
"63036",20131219,1,0,0
"63037",20131117,1,0,0
"63038",20131214,1,0,0
"63039",20131214,0,1,0
"63040",20131207,1,0,0
"63041",20131129,1,0,0
"63042",20131220,0,1,0
"63043",20131211,1,0,0
"63044",20131105,1,0,0
"63045",20131110,1,0,0
"63046",20131108,1,0,0
"63047",20131207,1,0,0
"63048",20131214,1,0,0
"63049",20131214,0,1,0
"63050",20131214,1,0,0
"63051",20131206,1,0,0
"63052",20131119,1,0,0
"63053",20131123,1,0,0
"63054",20131211,1,0,0
"63055",20131207,0,1,0
"63056",20131216,1,0,0
"63057",20130928,1,0,0
"63058",20131114,0,1,0
"63059",20131024,1,0,0
"63060",20131212,1,0,0
"63061",20131107,1,0,0
"63062",20131020,1,0,0
"63063",20131119,0,1,0
"63064",20131024,1,0,0
"63065",20131116,1,0,0
"63066",20131008,1,0,0
"63067",20131219,1,0,0
"63068",20131225,0,1,0
"63069",20131219,1,0,0
"63070",20131210,1,0,0
"63071",20131211,1,0,0
"63072",20131202,1,0,0
"63073",20131020,1,0,0
"63074",20131219,1,0,0
"63075",20131219,1,0,0
"63076",20131213,1,0,0
"63077",20131221,1,0,0
"63078",20131211,0,1,0
"63079",20131211,0,1,0
"63080",20131221,1,0,0
"63081",20131221,1,0,0
"63082",20131224,1,0,0
"63083",20131030,1,0,0
"63084",20131219,1,0,0
"63085",20131201,1,0,0
"63086",20131214,1,0,0
"63087",20131225,1,0,0
"63088",20131221,1,0,0
"63089",20130927,1,0,0
"63090",20131007,1,0,0
"63091",20131222,1,0,0
"63092",20131215,0,1,0
"63093",20131213,1,0,0
"63094",20131211,1,0,0
"63095",20131127,0,1,0
"63096",20131207,1,0,0
"63097",20131210,1,0,0
"63098",20131221,1,0,0
"63099",20131213,1,0,0
"63100",20131130,1,0,0
"63101",20131103,1,0,0
"63102",20131130,0,1,0
"63103",20131206,1,0,0
"63104",20131213,1,0,0
"63105",20131227,1,0,0
"63106",20131201,1,0,0
"63107",20131129,1,0,0
"63108",20131202,1,0,0
"63109",20131203,1,0,0
